Variable,Lead_Time,Error_Type,Min,Max,Mean,Median,IQR,RMSE
Temperature_C,7,Relative,-0.03337659714736919,0.030221070384813118,0.00005503682838720677,0.00008394930135704989,0.004218352296321881,
Temperature_C,8,Relative,-0.03223369455620854,0.02749209451552932,0.00013177017717953436,0.0002931796548070627,0.004421351108396787,
Temperature_C,9,Relative,-0.03803842940453052,0.027694110283144863,0.00016279387609885278,0.00038092107035734494,0.004781081097170809,
Temperature_C,10,Relative,-0.04372059856330725,0.02702910704616841,0.00002494677861096359,0.0002712791162084071,0.0052391190032728295,
Temperature_C,11,Relative,-0.04739871448359268,0.029906632944701545,-0.00006397096790899919,0.00021151767614608537,0.005644894586615311,
Temperature_C,12,Relative,-0.05136845133347499,0.035450141512416745,-0.0001184448327347703,0.00018951470242300713,0.00604790493819107,
Temperature_C,13,Relative,-0.04735172185256098,0.03401694476356543,-0.00022017361076227113,0.00014085847494685493,0.006349660444140646,
Temperature_C,14,Relative,-0.045836717781335364,0.04118901701374058,-0.0002544386370785479,0.00013237145568836093,0.006620036663131119,
Temperature_C,15,Relative,-0.05159415641829299,0.03760506388108804,-0.00011722973978330056,0.00026196979248279285,0.006721262616222077,
Temperature_C,16,Relative,-0.04427841951296015,0.03794214193942921,0.00017119441152731602,0.0005438633320112801,0.0070655776389591885,
Temperature_C,17,Relative,-0.05121012057692072,0.03499849062030674,0.0004540831091425604,0.0007438037296075201,0.007112915725740689,
Temperature_C,18,Relative,-0.04506147329282378,0.03749898804286432,0.00080094744116031,0.0009693779076179942,0.006824989393268312,
Temperature_C,19,Relative,-0.0392507043428587,0.03158383601935916,0.0007037194982115959,0.0008241916911648463,0.006624550408513022,
Temperature_C,20,Relative,-0.03721426749995569,0.029220191141209776,0.0005980460883558117,0.0007098557302848358,0.006519416964488087,
Temperature_C,21,Relative,-0.03437767678301058,0.03125910258114249,0.0005058103369535967,0.0006113261094043881,0.006474170313480337,
Temperature_C,22,Relative,-0.034589740802094364,0.03895127124840801,0.0004823256600972672,0.0005659740789514429,0.00643959012440282,
Temperature_C,23,Relative,-0.03547412746642865,0.03895997212580988,0.0004767901693387555,0.0005610401199027868,0.006414185309109798,
Temperature_C,24,Relative,-0.03611553342223004,0.03445436015500841,0.0005788471218894178,0.0006705310423039012,0.0064081538311409145,
Temperature_C,25,Relative,-0.03732423105741947,0.03044164333185772,0.0004192680214593332,0.0004782084435547072,0.006427706563218118,
Temperature_C,26,Relative,-0.043722805412774186,0.03382204151652346,0.00044460168135567726,0.0005063738253554263,0.006443623878411551,
Temperature_C,27,Relative,-0.04496356654950973,0.032703336863001926,0.0005469818183914244,0.0006045332658936716,0.006524049593830891,
Temperature_C,28,Relative,-0.05448710336513322,0.042802507007633064,0.000578648702109671,0.0007012971490410404,0.0067679897659429075,
Temperature_C,29,Relative,-0.0466256364561718,0.05640153816293853,0.00033172939186311456,0.0003680670852109194,0.006639110223023428,
Temperature_C,30,Relative,-0.043701761524635334,0.05474688485665613,0.00016479706963264107,0.00014351859668956953,0.006509867633173176,
Temperature_C,31,Relative,-0.042415585448281036,0.05222339642148503,0.00008316901374318124,0.00008728049607266032,0.0065306449639672675,
Temperature_C,32,Relative,-0.04046399901805436,0.0496433616894696,0.0003699682473095092,0.0004113416380548688,0.006756428798047251,
Temperature_C,33,Relative,-0.042561096715528095,0.04301516254694472,0.0006718047335465043,0.0007058062470745407,0.007233163465433543,
Temperature_C,34,Relative,-0.042374136384992295,0.050051315219175475,0.0008380024175809035,0.0008919769278368922,0.007728304471401236,
Temperature_C,35,Relative,-0.04753825652934191,0.04646902294204814,0.0009041543988884126,0.0009558339903578527,0.008042541082838396,
Temperature_C,36,Relative,-0.05028771838558378,0.04276180706454318,0.0009706590848139301,0.001025045597316211,0.008378361221979665,
Temperature_C,37,Relative,-0.05632136562461799,0.04354194015586148,0.0009730974837214355,0.0009872665526450967,0.008591113162092212,
Temperature_C,38,Relative,-0.05965260166987943,0.043976158153910934,0.0010147939782224823,0.0010132659356221721,0.008765682884772398,
Temperature_C,39,Relative,-0.057410480309352814,0.04269940876153656,0.0011656904597580296,0.0011716203586368587,0.008792294390964095,
Temperature_C,40,Relative,-0.05435883288987831,0.04638865813620471,0.0014003239514086844,0.0014743401080017987,0.008870733164176341,
Temperature_C,41,Relative,-0.051996509384677606,0.041550800454001356,0.0016179721927777589,0.0017304372098877366,0.008669123440338301,
Temperature_C,42,Relative,-0.05173860159438313,0.04517506479765139,0.001842567286431774,0.0019451354247120587,0.00830039708367284,
Temperature_C,43,Relative,-0.05146676323459094,0.05025559095996274,0.0016434836304538545,0.0016572222140540237,0.008038230586170909,
Temperature_C,44,Relative,-0.05179170768644495,0.0550781091050625,0.001453863430665088,0.001450307698915246,0.00798718555660277,
Temperature_C,45,Relative,-0.05236364643646939,0.05513187340112459,0.0013211296885271384,0.0013137299182033805,0.008015810840590545,
Temperature_C,46,Relative,-0.04754057245152059,0.05962599096378529,0.001269438764072266,0.001250189192614671,0.008042510631843679,
Temperature_C,47,Relative,-0.04220394258612991,0.06690033159955627,0.0012323231433029708,0.0011955174353760185,0.008068618498823102,
Temperature_C,48,Relative,-0.040560469812276914,0.06265713776167856,0.0013085628805803039,0.0012557314740189128,0.008116321948668558,
Temperature_C,1,Percentage,0.000010868789983567631,1.3870297770104612,0.10091117102892386,0.07725775625285439,0.10519997693743222,
Temperature_C,2,Percentage,0.000020498517561913878,2.1570145830267307,0.15656115123226463,0.12018816035373428,0.1622272496555071,
Temperature_C,3,Percentage,0.000011192412115851054,2.9641117882416848,0.19684974829936486,0.15156071675396066,0.20668061887877004,
Temperature_C,4,Percentage,0.000010298351763514566,3.1614161137474555,0.24071177376427397,0.1853282807600554,0.2522802271298586,
Temperature_C,5,Percentage,0.00003121800175981601,3.222306767196866,0.2559798400858001,0.1931005577842323,0.2660120619994527,
Temperature_C,6,Percentage,0.00004200690943455825,2.7268326253131074,0.26834809786085095,0.2019978810430317,0.2760957012030698,
Temperature_C,7,Percentage,0.000010422552046423119,3.337659714736919,0.27245602944893815,0.21128249380370373,0.28156428306456655,
Temperature_C,8,Percentage,0.000010283080945027156,3.223369455620854,0.28469524383829253,0.22286974817374178,0.29282055504337945,
Temperature_C,9,Percentage,0.00008290271826684701,3.803842940453052,0.3100827200247503,0.24196563804189314,0.3173841477958492,
Temperature_C,10,Percentage,0.000041224218448969394,4.372059856330725,0.3385329876511386,0.26324772384320794,0.34795476515473595,
Temperature_C,11,Percentage,0.000020248826878822754,4.739871448359268,0.3625756845552363,0.28337150481680307,0.37330177331859105,
Temperature_C,12,Percentage,0.000020631344020690576,5.136845133347499,0.3887790740262617,0.30309313347318445,0.3960291561134341,
Temperature_C,13,Percentage,0.000010027054396169907,4.735172185256098,0.40996150617446364,0.31713698550867797,0.41200370324323915,
Temperature_C,14,Percentage,9.872843144169298e-6,4.583671778133536,0.43215365386473875,0.3305388142912203,0.4285668081763204,
Temperature_C,15,Percentage,0.000010261167567909061,5.159415641829299,0.44314129294215027,0.3372718377501068,0.44449638613265235,
Temperature_C,16,Percentage,0.000010921791524114878,4.427841951296015,0.4594938129160339,0.35786548779118177,0.4657168722947616,
Temperature_C,17,Percentage,0.00002121885263707083,5.121012057692072,0.4596476918522751,0.3609889173274313,0.47159420251799383,
Temperature_C,18,Percentage,0.0,4.506147329282378,0.4413872303875386,0.35028844333585085,0.45847449255189543,
Temperature_C,19,Percentage,0.0,3.9250704342858698,0.4236556833132253,0.33711228108247604,0.44110232624418666,
Temperature_C,20,Percentage,0.0,3.721426749995569,0.4168909521366906,0.33010207477643005,0.43558782072916347,
Temperature_C,21,Percentage,0.0,3.4377676783010584,0.41228523509127657,0.32739020451650336,0.4343062275684365,
Temperature_C,22,Percentage,0.0,3.8951271248408013,0.4111114082443129,0.32656039400515924,0.43588008621603,
Temperature_C,23,Percentage,0.0,3.895997212580988,0.41058590256551486,0.32436617786615796,0.43374890970440805,
Temperature_C,24,Percentage,0.0,3.611553342223004,0.4124263482230703,0.3262711459001083,0.4323297258595139,
Temperature_C,25,Percentage,0.0,3.732423105741947,0.4118243303908418,0.32316500297350115,0.4287964926068741,
Temperature_C,26,Percentage,0.0,4.372280541277418,0.4152177147261633,0.3242915200045866,0.431551102428842,
Temperature_C,27,Percentage,0.0,4.496356654950973,0.4216378202378025,0.3291971928444721,0.4392426034775887,
Temperature_C,28,Percentage,0.0,5.448710336513321,0.4380679087620585,0.3429938622179055,0.4523697501408752,
Temperature_C,29,Percentage,0.0,5.640153816293854,0.4333453020515197,0.3335777064469406,0.45682774397312353,
Temperature_C,30,Percentage,0.0,5.474688485665613,0.4293102284357482,0.3257529838752186,0.45489413267224277,
Temperature_C,31,Percentage,0.0,5.222339642148503,0.42446092954753717,0.3267458585442214,0.439301076505663,
Temperature_C,32,Percentage,0.0,4.964336168946961,0.4327266941528589,0.33884547901030276,0.4459710533686383,
Temperature_C,33,Percentage,0.0,4.301516254694472,0.46066535023572047,0.3659267625305357,0.4743462916281307,
Temperature_C,34,Percentage,0.0,5.005131521917548,0.49142731571114856,0.39293651450097655,0.5048816648940491,
Temperature_C,35,Percentage,0.0,4.753825652934191,0.5119109952517259,0.40953236232260093,0.5309654625948724,
Temperature_C,36,Percentage,0.0,5.028771838558378,0.5352582948773741,0.4267997118026069,0.5543440355618305,
Temperature_C,37,Percentage,0.0,5.632136562461799,0.551842493528422,0.43864004855660693,0.5710042610018599,
Temperature_C,38,Percentage,0.0,5.965260166987943,0.5649163352498989,0.445237066445452,0.5866354225305838,
Temperature_C,39,Percentage,0.0,5.741048030935281,0.5729000844952781,0.44642766228716313,0.6038639145063742,
Temperature_C,40,Percentage,0.0,5.4358832889878315,0.5842021034404797,0.46024762186845436,0.61445690712476,
Temperature_C,41,Percentage,0.0,5.1996509384677605,0.5793167469523465,0.45677039257035656,0.6008463552665781,
Temperature_C,42,Percentage,0.0,5.173860159438313,0.5563442487524727,0.4435434356930841,0.5730064003712652,
Temperature_C,43,Percentage,0.0,5.146676323459094,0.5307109054025506,0.4244724331819899,0.5492934784405699,
Temperature_C,44,Percentage,0.0,5.50781091050625,0.5202660874458837,0.41464036103890645,0.5406467892359372,
Temperature_C,45,Percentage,0.00004193662408844627,5.513187340112459,0.5176337350795992,0.41260103117192515,0.5415904498438567,
Temperature_C,46,Percentage,0.0,5.962599096378529,0.5177918946965206,0.4132632777776032,0.5397096574588276,
Temperature_C,47,Percentage,0.000020774540390285943,6.690033159955627,0.5177264640228016,0.4117638561008813,0.5432212597313354,
Temperature_C,48,Percentage,0.00002268566275449013,6.265713776167855,0.5214171809603708,0.41499190045177353,0.5479838123650278,
Pressure_mbar,1,Raw,-4.100000000000023,6.7999999999999545,0.2623935124508521,0.2999999999999545,0.7999999999999545,
Pressure_mbar,2,Raw,-3.8999999999999773,4.899999999999977,0.1885910353661533,0.20000000000004547,0.8000000000000682,
Pressure_mbar,3,Raw,-6.2000000000000455,4.2000000000000455,-0.16547427916120588,-0.10000000000002274,0.7000000000000455,
Pressure_mbar,4,Raw,-4.100000000000023,4.100000000000023,-0.16721829097722798,-0.1999999999999318,0.8999999999999773,
Pressure_mbar,5,Raw,-4.300000000000068,6.599999999999909,-0.3022767067087156,-0.2999999999999545,0.8000000000000682,
Pressure_mbar,6,Raw,-5.600000000000023,4.399999999999977,-0.3571709268717235,-0.39999999999997726,0.7999999999999545,
Pressure_mbar,7,Raw,-5.399999999999977,4.5,-0.15376965923984257,-0.1999999999999318,0.8999999999999773,
Pressure_mbar,8,Raw,-4.2999999999999545,5.2999999999999545,-0.04445783346985595,-0.09999999999990905,0.8999999999999773,
Pressure_mbar,9,Raw,-3.8999999999999773,6.199999999999932,-0.15538335517693333,-0.1999999999999318,0.8999999999998636,
Pressure_mbar,10,Raw,-5.800000000000068,5.399999999999977,-0.3169408270806027,-0.2999999999999545,0.8000000000000682,
Pressure_mbar,11,Raw,-5.5,5.7999999999999545,-0.027309601490825636,0.0,0.8000000000000682,
Pressure_mbar,12,Raw,-5.600000000000023,5.900000000000091,0.06215323197902999,0.09999999999990905,0.8999999999999773,
Pressure_mbar,13,Raw,-6.7999999999999545,6.399999999999977,-0.1474029325032766,-0.10000000000002274,0.900000000000091,
Pressure_mbar,14,Raw,-7.099999999999909,6.900000000000091,-0.4834010536123854,-0.5,1.0,
Pressure_mbar,15,Raw,-8.100000000000023,6.7000000000000455,-0.27162689035878107,-0.2999999999999545,1.0,
Pressure_mbar,16,Raw,-5.800000000000068,9.300000000000068,-0.06065079970101571,-0.09999999999990905,1.1000000000000227,
Pressure_mbar,17,Raw,-8.799999999999955,8.899999999999977,-0.189573177608945,-0.20000000000004547,1.0000000000001137,
Pressure_mbar,18,Raw,-7.399999999999977,10.099999999999909,-0.45508209965765667,-0.5,1.099999999999909,
Pressure_mbar,19,Raw,-8.5,10.199999999999932,-0.36214669876642575,-0.39999999999997726,1.0,
Pressure_mbar,20,Raw,-7.600000000000023,10.700000000000045,0.1045244886807182,0.10000000000002274,1.0000000000001137,
Pressure_mbar,21,Raw,-7.69232999999997,12.300000000000068,-0.0612423193956544,-0.10000000000002274,1.0000000000001137,
Pressure_mbar,22,Raw,-8.200000000000045,11.700000000000045,-0.20164076730418937,-0.20000000000004547,1.1000000000000227,
Pressure_mbar,23,Raw,-6.699999999999932,13.699999999999932,-0.090757546187874,-0.10000000000002274,1.099999999999909,
Pressure_mbar,24,Raw,-8.699999999999932,14.5,0.025561683133294214,0.0,1.099999999999909,
Pressure_mbar,25,Raw,-5.600000000000023,15.700000000000045,-0.13446529607403074,-0.1999999999999318,1.1000000000000227,
Pressure_mbar,26,Raw,-5.7000000000000455,14.900000000000091,-0.339181278826763,-0.39999999999997726,1.2000000000000455,
Pressure_mbar,27,Raw,-5.600000000000023,14.699999999999932,-0.2580971691224304,-0.2999999999999545,1.1999999999999318,
Pressure_mbar,28,Raw,-6.0,13.200000000000045,-0.0456212194249283,-0.10000000000002274,1.1999999999999318,
Pressure_mbar,29,Raw,-9.5,12.0,-0.15213824612119442,-0.1999999999999318,1.1999999999999318,
Pressure_mbar,30,Raw,-8.299999999999955,12.699999999999932,-0.40696486418081557,-0.40000000000009095,1.1999999999999318,
Pressure_mbar,31,Raw,-8.900000000000091,12.299999999999955,-0.22001624506001166,-0.20000000000004547,1.2999999999999545,
Pressure_mbar,32,Raw,-8.0,11.599999999999909,0.12501221609423882,0.10000000000002274,1.2000000000000455,
Pressure_mbar,33,Raw,-9.399999999999977,10.699999999999932,0.024826388888888797,0.0,1.2999999999999545,
Pressure_mbar,34,Raw,-9.200000000000045,10.200000000000045,-0.07591221557458351,-0.10000000000002274,1.3999999999999773,
Pressure_mbar,35,Raw,-9.399999999999977,12.0,0.021971548371226866,0.0,1.400000000000091,
Pressure_mbar,36,Raw,-9.100000000000023,11.399999999999977,0.07061934007448606,0.10000000000002274,1.4999999999998863,
Pressure_mbar,37,Raw,-9.299999999999955,8.900000000000091,-0.12928180303473852,-0.10000000000002274,1.5,
Pressure_mbar,38,Raw,-10.5,8.600000000000023,-0.4614289682133097,-0.40000000000009095,1.5,
Pressure_mbar,39,Raw,-9.200000000000045,12.200000000000045,-0.32016308060109294,-0.2999999999999545,1.5000000000001137,
Pressure_mbar,40,Raw,-8.600000000000023,12.799999999999955,-0.23304430423415945,-0.20000000000004547,1.5,
Pressure_mbar,41,Raw,-7.7999999999999545,13.0,-0.2879959826714154,-0.2999999999999545,1.6000000000000227,
Pressure_mbar,42,Raw,-8.199999999999932,12.100000000000023,-0.4909913301690869,-0.5,1.6000000000000227,
Pressure_mbar,43,Raw,-9.0,12.799999999999955,-0.38478198292103544,-0.39999999999997726,1.6000000000000227,
Pressure_mbar,44,Raw,-9.199999999999932,12.299999999999955,-0.02986288611975764,0.0,1.6999999999999318,
Pressure_mbar,45,Raw,-10.399999999999977,12.899999999999977,-0.22902508592726087,-0.20000000000004547,1.7000000000000455,
Pressure_mbar,46,Raw,-11.5,12.100000000000023,-0.346297461828309,-0.39999999999997726,1.7000000000000455,
Pressure_mbar,47,Raw,-12.300000000000068,13.399999999999977,-0.19193675763843374,-0.20000000000004547,1.6999999999999318,
Pressure_mbar,48,Raw,-11.200000000000045,13.100000000000023,-0.12556169284485585,-0.1999999999999318,1.7000000000000455,
Pressure_mbar,1,Absolute,0.0,6.7999999999999545,0.5325086009174312,0.40000000000009095,0.599999999999909,0.6739387195969325
Pressure_mbar,2,Absolute,0.0,4.899999999999977,0.5057570869307013,0.39999999999997726,0.5,0.6379086563299464
Pressure_mbar,3,Absolute,0.0,6.2000000000000455,0.49042472149410216,0.39999999999997726,0.5,0.6300176046553163
Pressure_mbar,4,Absolute,0.0,4.100000000000023,0.5404640457282112,0.4067000000000007,0.599999999999909,0.6911035216065614
Pressure_mbar,5,Absolute,0.0,6.599999999999909,0.5439570655717563,0.5,0.599999999999909,0.69256971806219
Pressure_mbar,6,Absolute,0.0,5.600000000000023,0.5736994577121559,0.5,0.6000000000000227,0.7269863560751023
Pressure_mbar,7,Absolute,0.0,5.399999999999977,0.5488343709043251,0.5,0.599999999999909,0.6994614456083549
Pressure_mbar,8,Absolute,0.0,5.2999999999999545,0.5074385531618609,0.39999999999997726,0.5,0.6544724799272386
Pressure_mbar,9,Absolute,0.0,6.199999999999932,0.5198836828309306,0.39999999999997726,0.5,0.6701015161449134
Pressure_mbar,10,Absolute,0.0,5.800000000000068,0.5737301162762123,0.5,0.6000000000000227,0.7389650842571895
Pressure_mbar,11,Absolute,0.0,5.7999999999999545,0.5228593054554391,0.39999999999997726,0.5,0.682710935838809
Pressure_mbar,12,Absolute,0.0,5.900000000000091,0.5561520371887286,0.40000000000009095,0.599999999999909,0.7244399354185383
Pressure_mbar,13,Absolute,0.0,6.7999999999999545,0.5920269495412843,0.5,0.6000000000000227,0.7685801405860527
Pressure_mbar,14,Absolute,0.0,7.099999999999909,0.7241454995494758,0.6000000000000227,0.7000000000000455,0.9190217258518122
Pressure_mbar,15,Absolute,0.0,8.100000000000023,0.659805313482962,0.5,0.6000000000000227,0.8570831145957092
Pressure_mbar,16,Absolute,0.0,9.300000000000068,0.6751039515686436,0.5,0.6000000000001364,0.8795818264209773
Pressure_mbar,17,Absolute,0.0,8.899999999999977,0.6832926141669398,0.5,0.7000000000000455,0.8993897073088981
Pressure_mbar,18,Absolute,0.0,10.099999999999909,0.7798236747210837,0.6999999999998181,0.8000000000000682,0.9975380545233853
Pressure_mbar,19,Absolute,0.0,10.199999999999932,0.7454236660608572,0.6000000000000227,0.7000000000000455,0.9727215351311452
Pressure_mbar,20,Absolute,0.0,10.700000000000045,0.6633634657575461,0.5,0.6999999999999318,0.9022044942818203
Pressure_mbar,21,Absolute,0.0,12.300000000000068,0.6737890225328519,0.5,0.7000000000000455,0.9139285776038377
Pressure_mbar,22,Absolute,0.0,11.700000000000045,0.7034211960057247,0.599999999999909,0.7000000000000455,0.939084563824404
Pressure_mbar,23,Absolute,0.0,13.699999999999932,0.6879818013270882,0.5,0.6000000000001364,0.9333837337930728
Pressure_mbar,24,Absolute,0.0,14.5,0.6958342994568046,0.5,0.7000000000000455,0.9486462634806713
Pressure_mbar,25,Absolute,0.0,15.700000000000045,0.7283040283469945,0.6000000000000227,0.7000000000000455,0.986657531881461
Pressure_mbar,26,Absolute,0.0,14.900000000000091,0.8110203783258522,0.6999999999999318,0.8000000000000682,1.0677386652106347
Pressure_mbar,27,Absolute,0.0,14.699999999999932,0.782518820908145,0.6000000000000227,0.8000000000000682,1.0471898908475048
Pressure_mbar,28,Absolute,0.0,13.200000000000045,0.7638587084471766,0.6000000000000227,0.7999999999999545,1.0386717773417715
Pressure_mbar,29,Absolute,0.0,12.0,0.7752700331772052,0.6000000000000227,0.8000000000000682,1.0639445908779417
Pressure_mbar,30,Absolute,0.0,12.699999999999932,0.8709390541040528,0.7000000000000455,0.8999999999999773,1.163935736264648
Pressure_mbar,31,Absolute,0.0,12.299999999999955,0.8448407077600507,0.6999999999999318,0.8999999999999773,1.1406449362229358
Pressure_mbar,32,Absolute,0.0,11.599999999999909,0.8294139290194864,0.6000000000000227,0.8000000000000682,1.1400547323460135
Pressure_mbar,33,Absolute,0.0,10.699999999999932,0.8482020882123342,0.6999999999999318,0.8999999999999773,1.1607001440320286
Pressure_mbar,34,Absolute,0.0,10.200000000000045,0.8717919167357857,0.6999999999999318,0.900000000000091,1.192497832486824
Pressure_mbar,35,Absolute,0.0,12.0,0.8959658478686898,0.7000000000000455,0.8999999999999773,1.2190247010779465
Pressure_mbar,36,Absolute,0.0,11.399999999999977,0.9268512944802237,0.7000000000000455,0.9999999999998863,1.2516490506528313
Pressure_mbar,37,Absolute,0.0,9.299999999999955,0.9465117467635962,0.7000000000000455,0.9999999999997726,1.2758215354502314
Pressure_mbar,38,Absolute,0.0,10.5,1.0185182303457583,0.7999999999999545,1.0,1.3563510798574825
Pressure_mbar,39,Absolute,0.0,12.200000000000045,1.003533819607078,0.7999999999999545,1.0,1.3373040732491057
Pressure_mbar,40,Absolute,0.0,12.799999999999955,1.0227940835813492,0.7999999999999545,1.0000000000001137,1.3591907871870004
Pressure_mbar,41,Absolute,0.0,13.0,1.043543746381408,0.8000000000000682,1.1000000000000227,1.3889100174571052
Pressure_mbar,42,Absolute,0.0,12.100000000000023,1.133239663052721,0.8999999999999773,1.1999999999999318,1.4791030238219685
Pressure_mbar,43,Absolute,0.0,12.799999999999955,1.1216509483535386,0.8999999999999773,1.1999999999999318,1.470667791981919
Pressure_mbar,44,Absolute,0.0,12.299999999999955,1.0756655551073069,0.8000000000000682,1.1000000000000227,1.4281432703229668
Pressure_mbar,45,Absolute,0.0,12.899999999999977,1.1114269639580605,0.8999999999999773,1.1999999999999318,1.4661727796886965
Pressure_mbar,46,Absolute,0.0,12.100000000000023,1.1361074215268674,0.8999999999999773,1.2000000000000455,1.4999466598530338
Pressure_mbar,47,Absolute,0.0,13.399999999999977,1.1208417661983945,0.8999999999999773,1.1000000000000227,1.4912432025385314
Pressure_mbar,48,Absolute,0.0,13.100000000000023,1.1438494795830603,0.8999999999999773,1.2000000000000455,1.5239942666121638
Pressure_mbar,1,Relative,-0.0042434278617262565,0.006904254239008991,0.00026016296980285736,0.00029504327301333057,0.0007873135864759578,
Pressure_mbar,2,Relative,-0.003950967480498406,0.004968062455642277,0.00018623035652338204,0.00019825535289446055,0.0007930049943222395,
Pressure_mbar,3,Relative,-0.006281661600810583,0.004252733900364566,-0.00016560977424767616,-0.00010242753252076487,0.0007170375373685528,
Pressure_mbar,4,Relative,-0.004145601617795776,0.004053786830136467,-0.0001676037071180194,-0.00019638648860962832,0.0008890771225692836,
Pressure_mbar,5,Relative,-0.004341219882787063,0.006617868244259409,-0.00030060530845797944,-0.0002967359050444654,0.0007944587366680508,
Pressure_mbar,6,Relative,-0.005727142564941729,0.004403963567210466,-0.00035541608158984827,-0.0003907394744552736,0.0007846983815595434,
Pressure_mbar,7,Relative,-0.005493387589013202,0.004540409645848047,-0.00015389991499397253,-0.00019659884006688832,0.0008891446534251993,
Pressure_mbar,8,Relative,-0.004269261318506706,0.005349212757367738,-0.00004464704436941598,-0.00009725261389396985,0.0008798622583210742,
Pressure_mbar,9,Relative,-0.003979185797367593,0.00625756964069432,-0.0001549787571567124,-0.00019479887016659732,0.000881352072231054,
Pressure_mbar,10,Relative,-0.00587758411025544,0.0055356227575602025,-0.0003153941301920651,-0.00029702970297025203,0.0008058228445429377,
Pressure_mbar,11,Relative,-0.005621997342328529,0.005934110906486551,-0.0000273788487517842,0.0,0.000803500896732652,
Pressure_mbar,12,Relative,-0.0057131197714751164,0.0061057642554072,0.00006284416722408528,0.00009811616954476327,0.0008941052037941453,
Pressure_mbar,13,Relative,-0.006919711000305234,0.006648659879493016,-0.00014615589934536866,-0.00010218679746579066,0.0009006417433834598,
Pressure_mbar,14,Relative,-0.007188417535688882,0.006993006993007085,-0.000480341216514408,-0.0004937783922575548,0.000983574309039048,
Pressure_mbar,15,Relative,-0.008019801980198043,0.006892295031375419,-0.0002695708435541957,-0.00029484029484025013,0.0009889613065683454,
Pressure_mbar,16,Relative,-0.00588056372300524,0.009747405932292284,-0.000058564897009690895,-0.00009805844283195013,0.0010895667517726495,
Pressure_mbar,17,Relative,-0.009038619556285902,0.009337860780984673,-0.00018711084978506598,-0.0001983536645839983,0.0010083422642587505,
Pressure_mbar,18,Relative,-0.0075425542758128395,0.010539497025983419,-0.00045116987034288084,-0.0004921259842519685,0.0010893086381950955,
Pressure_mbar,19,Relative,-0.00849575212393803,0.010670572235589426,-0.0003585862509508519,-0.00039447731755421823,0.0009942427247301331,
Pressure_mbar,20,Relative,-0.007612942001402407,0.01122770199370414,0.00010541850650199952,0.00009838646202284803,0.0009981353977889856,
Pressure_mbar,21,Relative,-0.007699200227338832,0.012633322978150612,-0.00005873696088786895,-0.00009881422924903433,0.0010025028670613391,
Pressure_mbar,22,Relative,-0.008192626636027621,0.012178619756427651,-0.00019926092746733876,-0.0002006621852111285,0.001082039018486109,
Pressure_mbar,23,Relative,-0.006705364291433078,0.014154354788717773,-0.00008817612254957371,-0.00010000000000002273,0.0010806184214262402,
Pressure_mbar,24,Relative,-0.008899345335515478,0.0149839826392477,0.000028114563175997948,0.0,0.0010953129294181295,
Pressure_mbar,25,Relative,-0.005673184074561871,0.016249223763196072,-0.00013127155920543174,-0.00019663749877094856,0.0010981148114495615,
Pressure_mbar,26,Relative,-0.005812174977057134,0.015509524305194223,-0.00033526150081783214,-0.0003947887879983984,0.001171295031320726,
Pressure_mbar,27,Relative,-0.005659423951490675,0.015283842794759755,-0.0002545191191616841,-0.00029705911476390554,0.0011786120283656559,
Pressure_mbar,28,Relative,-0.006106548747104726,0.013656114214773479,-0.0000424896385311398,-0.00009845426799242792,0.0011878496111450516,
Pressure_mbar,29,Relative,-0.009987384356602185,0.013120489831620381,-0.0001493165553574611,-0.00019600156801258866,0.0011821326699798698,
Pressure_mbar,30,Relative,-0.008578811369508997,0.013851019740429635,-0.0004031411284008745,-0.00040269807711677336,0.0012157184716145564,
Pressure_mbar,31,Relative,-0.009134763419891298,0.013378290189253812,-0.00021766937793326994,-0.00020371089955302534,0.0012796276811713973,
Pressure_mbar,32,Relative,-0.008091433195104683,0.012365766352098902,0.00012543519209727135,0.00009867771857116907,0.0012135676637589088,
Pressure_mbar,33,Relative,-0.009457691920716348,0.010903902985835047,0.00002573556060745155,0.0,0.0012950518265428669,
Pressure_mbar,34,Relative,-0.009318342955535346,0.01039225674987269,-0.00007498087647421569,-0.00009836710603976268,0.0013707135487311798,
Pressure_mbar,35,Relative,-0.009543147208121805,0.01219636141884338,0.00002263526353539097,0.0,0.0013880705206356513,
Pressure_mbar,36,Relative,-0.009273412819728955,0.011573604060913683,0.00007166291819460118,0.00009901970492130185,0.0014768358289581874,
Pressure_mbar,37,Relative,-0.009473362534379092,0.009279010238907898,-0.00012780818872771968,-0.0000990000990001215,0.0014884549910403819,
Pressure_mbar,38,Relative,-0.010804692323523359,0.008784473953013303,-0.000458723663505501,-0.00040559724193873174,0.0014945628426605913,
Pressure_mbar,39,Relative,-0.009529728609902678,0.012353179424868414,-0.00031837598424509116,-0.0002991623454328562,0.0014887512678376058,
Pressure_mbar,40,Relative,-0.008588834515130353,0.01320268179473951,-0.00023084929837580205,-0.00020532826911039972,0.0015145969098506488,
Pressure_mbar,41,Relative,-0.008116545265348548,0.013296512222563157,-0.00028573611158578345,-0.0002988345452735016,0.0015784488812108273,
Pressure_mbar,42,Relative,-0.008336722244814895,0.012357026143790872,-0.0004871653892724914,-0.0005010522096402445,0.001594694971955476,
Pressure_mbar,43,Relative,-0.009178990311065782,0.01304924049342436,-0.0003813365517100816,-0.0003982873643334571,0.0016187078418348974,
